Suburb,Rooms,Type,Price,Date,Bedroom2,Bathroom,Car,Landsize,Propertycount
Mitcham,4,h,1306000,9/23/17,4,2,2,,6871
Mitcham,3,h,902000,9/23/17,3,2,2,327,6871
Mont Albert,2,u,647000,9/23/17,2,1,1,,2079
Mont Albert,3,h,2470000,9/23/17,3,2,2,,2079
Mont Albert,2,u,880000,9/23/17,2,1,1,,2079
Montmorency,2,h,753000,9/23/17,,,,,3891
Moonee Ponds,2,h,950000,9/23/17,2,1,0,,6232
Moonee Ponds,4,h,1350000,9/23/17,4,2,2,,6232
Moonee Ponds,2,u,561000,9/23/17,2,1,1,,6232
Moonee Ponds,3,h,1162000,9/23/17,3,1,2,619,6232
Mooroolbark,3,h,835000,9/23/17,3,2,1,940,8280
Mooroolbark,4,h,840500,9/23/17,4,2,,,8280
Mooroolbark,3,t,595000,9/23/17,3,2,1,,8280
Mordialloc,2,u,401000,9/23/17,2,1,1,,3650
Mount Waverley,3,h,1425000,9/23/17,3,1,0,,13366
Mount Waverley,4,h,1400000,9/23/17,4,2,2,664,13366
Mount Waverley,3,h,1586000,9/23/17,3,1,1,718,13366
Mount Waverley,3,h,1560000,9/23/17,3,1,2,,13366
Mount Waverley,3,u,853000,9/23/17,3,2,2,,13366
Mount Waverley,2,u,873000,9/23/17,2,2,2,,13366
Mount Waverley,4,h,1408000,9/23/17,4,2,2,692,13366
Mount Waverley,4,h,1800000,9/23/17,4,3,2,,13366
Mulgrave,4,h,1080000,9/23/17,4,2,2,914,7113
Mulgrave,3,h,1105000,9/23/17,3,2,2,843,7113
Mulgrave,2,u,580000,9/23/17,2,1,1,,7113
Mulgrave,5,h,880000,9/23/17,5,3,2,654,7113
Mulgrave,3,h,840000,9/23/17,3,1,2,656,7113
Murrumbeena,3,h,1321188,9/23/17,3,1,1,586,4442
New Gisborne,5,h,1355000,9/23/17,5,3,5,44500,849
New Gisborne,3,h,565000,9/23/17,3,1,2,,849
Newport,2,h,1130000,9/23/17,2,1,2,343,5498
Newport,3,t,810000,9/23/17,3,1,2,,5498
Newport,2,u,475000,9/23/17,,,,,5498
Newport,3,h,950000,9/23/17,3,1,1,344,5498
Niddrie,2,h,800000,9/23/17,2,1,2,352,2291
Niddrie,4,h,1340000,9/23/17,4,2,0,,2291
Noble Park,2,u,400000,9/23/17,2,1,2,,11806
North Melbourne,3,u,1287500,9/23/17,3,2,2,,6821
North Melbourne,2,h,516000,9/23/17,2,1,,1044,6821
Northcote,3,h,1280000,9/23/17,3,1,4,,11364
Northcote,3,h,1360000,9/23/17,3,2,1,184,11364
Northcote,2,h,1300000,9/23/17,2,1,0,320,11364
Northcote,4,h,2000000,9/23/17,4,2,,,11364
Northcote,4,h,1550000,9/23/17,4,2,1,344,11364
Northcote,3,t,807500,9/23/17,3,2,1,,11364
Northcote,5,h,2800000,9/23/17,5,2,2,,11364
Northcote,1,u,330000,9/23/17,1,1,1,,11364
Northcote,3,h,1250000,9/23/17,3,1,1,,11364
Northcote,2,h,1015000,9/23/17,2,1,,145,11364
Northcote,3,h,1155000,9/23/17,3,2,3,,11364
Northcote,1,u,385000,9/23/17,1,1,1,,11364
Northcote,4,h,1350000,9/23/17,4,2,2,264,11364
Notting Hill,3,h,1075000,9/23/17,3,1,3,530,902
Nunawading,3,h,945000,9/23/17,3,1,2,,4973
Nunawading,3,u,870000,9/23/17,3,2,2,,4973
Oak Park,2,h,1000000,9/23/17,2,1,1,742,2651
Oak Park,3,t,763000,9/23/17,3,2,2,220,2651
Oak Park,4,h,925000,9/23/17,4,1,1,,2651
Oakleigh,2,u,743000,9/23/17,2,1,2,,3224
Oakleigh,3,h,760000,9/23/17,3,1,1,692,3224
Oakleigh East,2,u,780000,9/23/17,,,,,2547
Oakleigh East,3,h,1382000,9/23/17,3,2,2,847,2547
Oakleigh South,4,h,1450000,9/23/17,4,2,2,771,3692
Ormond,4,h,1450000,9/23/17,4,2,2,590,3578
Ormond,3,h,1540000,9/23/17,3,1,5,737,3578
Ormond,3,t,1060000,9/23/17,3,2,2,1606,3578
Parkdale,3,h,840000,9/23/17,,,,,5087
Parkdale,2,u,500000,9/23/17,2,1,1,,5087
Parkdale,2,u,520000,9/23/17,2,1,1,,5087
Parkdale,2,t,500000,9/23/17,2,1,1,,5087
Pascoe Vale,3,t,770000,9/23/17,,,,,7485
Plumpton,4,h,625500,9/23/17,4,2,2,477,1490
Point Cook,4,h,712000,9/23/17,4,2,2,,15542
Point Cook,4,h,769000,9/23/17,4,2,2,,15542
Port Melbourne,2,u,520000,9/23/17,2,1,1,,8648
Port Melbourne,2,u,720000,9/23/17,2,2,,,8648
Port Melbourne,2,h,900000,9/23/17,2,1,0,,8648
Port Melbourne,3,h,1725000,9/23/17,3,1,2,293,8648
Port Melbourne,2,h,1400000,9/23/17,2,1,1,,8648
Port Melbourne,3,h,1635000,9/23/17,3,1,,112,8648
Prahran,2,u,600000,9/23/17,2,1,0,,7717
Prahran,3,t,1463000,9/23/17,3,2,2,15,7717
Preston,2,u,530000,9/23/17,,,,,14577
Preston,3,h,1150000,9/23/17,3,1,2,830,14577
Preston,3,h,662000,9/23/17,3,2,2,,14577
Preston,3,h,820000,9/23/17,3,1,2,493,14577
Preston,3,t,710000,9/23/17,,,,,14577
Preston,4,h,950000,9/23/17,4,1,2,678,14577
Reservoir,3,t,655000,9/23/17,3,1,1,,21650
Reservoir,3,h,901000,9/23/17,3,1,2,695,21650
Reservoir,2,u,565000,9/23/17,2,1,1,,21650
Reservoir,2,t,492500,9/23/17,2,1,1,,21650
Reservoir,3,h,600000,9/23/17,3,1,2,,21650
Reservoir,3,h,680000,9/23/17,3,1,1,237,21650
Reservoir,3,h,890000,9/23/17,3,1,2,725,21650
Reservoir,4,h,1190000,9/23/17,4,2,3,650,21650
Reservoir,3,h,855000,9/23/17,3,1,2,464,21650
Reservoir,4,h,785000,9/23/17,4,2,2,534,21650
Reservoir,3,h,865000,9/23/17,3,1,1,,21650
Reservoir,5,h,1000000,9/23/17,5,2,6,892,21650
Reservoir,3,h,800000,9/23/17,3,1,1,633,21650
Reservoir,3,h,1400000,9/23/17,3,1,6,667,21650
Richmond,1,u,400000,9/23/17,1,1,1,4425,14949
Richmond,3,h,1600000,9/23/17,3,2,1,,14949
Richmond,1,u,490000,9/23/17,1,1,1,,14949
Richmond,3,t,1600000,9/23/17,3,3,2,,14949
Richmond,3,h,1900000,9/23/17,3,1,1,300,14949
Richmond,2,h,1520000,9/23/17,2,1,,,14949
Richmond,2,t,1200000,9/23/17,2,1,1,,14949
Richmond,2,u,702000,9/23/17,2,1,1,,14949
Richmond,3,h,1720000,9/23/17,3,2,2,,14949
Ringwood,4,h,999999,9/23/17,4,2,2,657,7785
Ringwood East,3,h,630000,9/23/17,3,1,1,,4407
Ringwood North,5,h,1100000,9/23/17,5,3,2,649,3619
Rosanna,4,h,900000,9/23/17,4,2,2,,3540
Rosanna,3,h,1100000,9/23/17,3,1,2,648,3540
Rosanna,3,h,850000,9/23/17,3,1,2,690,3540
Rowville,5,h,1037000,9/23/17,5,2,2,,11667
Rowville,4,h,1050000,9/23/17,,,,,11667
Roxburgh Park,4,h,535000,9/23/17,4,2,2,,5833
Roxburgh Park,3,h,426000,9/23/17,3,2,2,245,5833
Sandringham,4,t,1050000,9/23/17,4,2,1,173,4497
Sandringham,3,t,1560000,9/23/17,,,,,4497
Seaholme,2,u,730500,9/23/17,2,1,1,,852
Seddon,2,h,680000,9/23/17,2,1,0,298,2417
Seddon,3,h,1225000,9/23/17,3,2,2,,2417
Seddon,2,u,490000,9/23/17,2,1,1,,2417
Seddon,2,h,1000000,9/23/17,2,1,1,,2417
South Melbourne,2,h,1050000,9/23/17,2,1,,,5943
South Melbourne,2,h,1151000,9/23/17,2,1,,128,5943
South Melbourne,3,t,1800000,9/23/17,3,2,1,,5943
South Melbourne,2,t,817000,9/23/17,2,2,1,336,5943
South Melbourne,2,u,500000,9/23/17,,,,,5943
South Morang,4,h,658500,9/23/17,4,2,2,444,7969
South Morang,2,u,487000,9/23/17,,,,,7969
South Yarra,2,u,666000,9/23/17,2,1,1,,14887
South Yarra,3,u,1330000,9/23/17,3,2,2,,14887
South Yarra,3,u,2175000,9/23/17,3,3,2,,14887
South Yarra,2,u,617000,9/23/17,2,1,1,,14887
South Yarra,1,u,451000,9/23/17,1,1,1,,14887
South Yarra,2,h,1800000,9/23/17,2,1,,,14887
South Yarra,3,u,2300000,9/23/17,,,,,14887
South Yarra,3,u,760000,9/23/17,3,1,1,,14887
South Yarra,1,u,495000,9/23/17,1,1,1,,14887
South Yarra,1,u,380000,9/23/17,1,1,0,,14887
South Yarra,2,u,648000,9/23/17,2,1,1,,14887
Southbank,2,u,567500,9/23/17,,,,,8400
Southbank,1,u,440000,9/23/17,1,1,1,,8400
Springvale,3,h,881000,9/23/17,3,1,4,720,7412
Springvale,4,u,917000,9/23/17,5,3,3,,7412
Springvale,3,h,670000,9/23/17,,,,,7412
Springvale,2,u,592000,9/23/17,2,1,1,,7412
St Albans,3,h,645000,9/23/17,3,1,1,690,14042
St Albans,3,h,549500,9/23/17,3,1,,546,14042
St Helena,3,h,897000,9/23/17,3,2,2,684,915
St Kilda,2,u,640000,9/23/17,2,1,1,,13240
St Kilda,2,t,830000,9/23/17,,,,,13240
St Kilda,4,h,2680000,9/23/17,4,2,1,324,13240
St Kilda,2,h,1000000,9/23/17,2,1,,106,13240
St Kilda,3,u,962500,9/23/17,3,1,1,,13240
St Kilda,4,u,3610000,9/23/17,4,3,3,,13240
St Kilda,1,u,617000,9/23/17,,,,,13240
St Kilda,2,h,1200000,9/23/17,,,,,13240
Strathmore,4,h,1625000,9/23/17,4,3,2,224,3284
Strathmore,3,h,810000,9/23/17,3,1,3,492,3284
Sunbury,3,h,505000,9/23/17,3,2,3,,14092
Sunbury,3,h,657500,9/23/17,3,2,1,729,14092
Sunbury,4,h,610000,9/23/17,,,,,14092
Sunbury,3,h,778000,9/23/17,3,2,1,1058,14092
Sunbury,5,h,675000,9/23/17,5,3,2,615,14092
Sunbury,4,h,605000,9/23/17,4,2,2,738,14092
Sunbury,4,h,600000,9/23/17,4,2,1,1007,14092
Sunshine,3,h,840000,9/23/17,3,1,3,,3755
Sunshine,5,h,710500,9/23/17,5,2,5,,3755
Sunshine,3,h,770000,9/23/17,3,2,0,,3755
Sunshine North,3,h,736000,9/23/17,3,1,2,,4217
Sunshine North,4,h,895000,9/23/17,4,2,2,400,4217
Sunshine West,3,h,555000,9/23/17,3,2,1,156,6763
Sunshine West,4,t,585000,9/23/17,,,,,6763
Surrey Hills,3,h,1465000,9/23/17,3,2,2,,5457
Surrey Hills,4,h,1910000,9/23/17,4,3,2,416,5457
Surrey Hills,2,u,985000,9/23/17,2,2,1,,5457
Surrey Hills,2,u,800000,9/23/17,2,1,1,,5457
Surrey Hills,3,h,2350000,9/23/17,3,2,0,843,5457
Surrey Hills,2,h,855000,9/23/17,2,1,1,,5457
Tarneit,3,h,536250,9/23/17,,,,,10160
Taylors Hill,4,h,710000,9/23/17,4,2,2,,4242
Taylors Lakes,3,h,746000,9/23/17,3,2,2,649,5336
Taylors Lakes,4,h,735000,9/23/17,4,2,2,,5336
Taylors Lakes,4,h,751000,9/23/17,4,2,2,712,5336
Taylors Lakes,3,h,600000,9/23/17,3,2,2,657,5336
Templestowe,4,h,1385000,9/23/17,4,3,2,,6202
Templestowe,4,h,910000,9/23/17,4,2,2,520,6202
Templestowe,4,h,1920000,9/23/17,,,,,6202
Templestowe Lower,4,h,1515000,9/23/17,4,3,2,,5420
Templestowe Lower,4,h,1561000,9/23/17,4,2,2,1128,5420
Templestowe Lower,3,h,1250000,9/23/17,3,2,2,838,5420
The Basin,3,h,700000,9/23/17,3,2,3,795,1690
Thomastown,3,h,582500,9/23/17,3,1,1,,7955
Thomastown,3,h,720000,9/23/17,3,1,1,573,7955
Thornbury,2,u,650000,9/23/17,2,1,1,,8870
Thornbury,2,u,540000,9/23/17,2,1,1,,8870
Thornbury,4,h,1600000,9/23/17,4,2,3,,8870
Thornbury,3,t,903000,9/23/17,,,,,8870
Thornbury,2,h,1150000,9/23/17,2,1,1,,8870
Toorak,3,h,3200000,9/23/17,3,3,3,,7217
Toorak,3,t,3155000,9/23/17,3,2,2,,7217
Tullamarine,2,u,475000,9/23/17,2,1,1,,3296
Vermont,4,h,1260000,9/23/17,4,2,3,682,4181
Vermont,2,h,597500,9/23/17,,,,,4181
Vermont South,4,h,1202000,9/23/17,4,2,2,650,4280
Viewbank,4,h,880000,9/23/17,,,,,2698
Wantirna,4,h,915000,9/23/17,4,2,2,,5424
Wantirna,4,h,920000,9/23/17,4,2,2,601,5424
Wantirna South,4,h,1000000,9/23/17,4,2,2,,7082
Wantirna South,5,h,1180000,9/23/17,5,2,4,738,7082
Wantirna South,5,h,1400000,9/23/17,5,2,2,796,7082
Warrandyte,3,h,880000,9/23/17,3,2,2,,2003
Werribee,3,h,515000,9/23/17,3,2,1,517,16166
Werribee,3,h,430000,9/23/17,3,1,1,454,16166
Werribee,2,u,325000,9/23/17,2,1,1,,16166
West Footscray,3,h,840000,9/23/17,3,1,3,336,5058
West Footscray,3,h,879000,9/23/17,3,1,2,377,5058
West Footscray,3,h,782000,9/23/17,3,1,1,,5058
West Melbourne,3,u,742000,9/23/17,3,2,1,,2230
Westmeadows,2,u,455000,9/23/17,,,,,2474
Westmeadows,2,h,560000,9/23/17,2,2,2,424,2474
Wheelers Hill,3,h,1062000,9/23/17,3,2,1,,7392
Wheelers Hill,3,h,1025000,9/23/17,3,1,2,691,7392
Wheelers Hill,4,h,1280000,9/23/17,4,2,2,,7392
Wheelers Hill,5,h,1660000,9/23/17,5,2,2,790,7392
Williamstown,3,h,832000,9/23/17,3,1,1,269,6380
Williamstown,2,u,440000,9/23/17,2,1,1,,6380
Williamstown,2,h,900000,9/23/17,2,2,1,,6380
Windsor,2,u,620000,9/23/17,,,,,4380
Wollert,2,t,401000,9/23/17,2,1,1,115,2940
Wyndham Vale,4,h,525000,9/23/17,,,,,5262
Wyndham Vale,3,h,540000,9/23/17,,,,,5262
Yallambie,3,h,857000,9/23/17,3,2,1,,1369
Yarraville,3,h,1300000,9/23/17,3,2,2,277,6543
Yarraville,2,t,740000,9/23/17,2,1,1,,6543
Yarraville,3,h,1360000,9/23/17,3,1,1,479,6543
Yarraville,3,h,1455000,9/23/17,3,2,2,351,6543
Yarraville,2,u,515000,9/23/17,2,1,1,,6543
Abbotsford,3,h,1200000,8/26/17,3,1,,,4019
Airport West,3,h,975500,8/26/17,3,1,1,697,3464
Airport West,3,h,880000,8/26/17,3,1,3,626,3464
Albert Park,3,h,2340000,8/26/17,3,2,1,162,3280
Albert Park,3,h,2225000,8/26/17,3,1,1,241,3280
Altona,3,h,920000,8/26/17,3,2,2,584,5301
Altona,2,u,672000,8/26/17,2,1,1,,5301
Altona,2,u,801250,8/26/17,2,1,1,245,5301
Altona,3,t,820000,8/26/17,,,,,5301
Altona North,3,h,791000,8/26/17,3,1,4,553,5132
Altona North,3,t,730000,8/26/17,3,2,2,,5132
Armadale,4,h,4060000,8/26/17,4,2,1,574,4836
Ascot Vale,3,h,1180000,8/26/17,3,2,2,,6567
Ascot Vale,4,h,1151000,8/26/17,4,2,2,290,6567
Ashburton,4,t,1650000,8/26/17,4,2,1,338,3052
Ashburton,3,h,2550000,8/26/17,3,2,3,1170,3052
Ashwood,4,t,1245000,8/26/17,4,3,1,,2894
Balaclava,3,h,1680000,8/26/17,3,1,,325,2952
Balaclava,3,t,1250000,8/26/17,3,3,2,,2952
Balwyn,3,h,985000,8/26/17,,,,,5682
Balwyn North,5,h,3000000,8/26/17,5,4,2,830,7809
Balwyn North,3,h,1900000,8/26/17,3,1,1,663,7809
Balwyn North,4,t,1690000,8/26/17,,,,,7809
Balwyn North,5,h,2800000,8/26/17,5,2,2,1173,7809
Balwyn North,4,h,1650000,8/26/17,4,2,3,868,7809
Bayswater,2,h,661000,8/26/17,2,2,1,,5030
Beaumaris,5,h,2750000,8/26/17,5,3,3,,5366
Beaumaris,3,h,1589000,8/26/17,3,2,2,596,5366
Beaumaris,4,h,1385000,8/26/17,4,2,2,588,5366
Beaumaris,4,h,2000000,8/26/17,4,3,4,,5366
Bellfield,4,h,951000,8/26/17,4,1,1,654,790
Bentleigh,3,t,1700000,8/26/17,,,,,6795
Bentleigh,4,h,1540000,8/26/17,4,2,1,,6795
Bentleigh,3,h,1300000,8/26/17,3,2,2,566,6795
Bentleigh East,3,h,1372500,8/26/17,3,1,2,,10969
Bentleigh East,5,h,1800000,8/26/17,5,3,3,697,10969
Bentleigh East,4,h,1655000,8/26/17,4,2,2,,10969
Bentleigh East,3,u,905000,8/26/17,3,2,2,,10969
Bentleigh East,4,t,1180000,8/26/17,,,,,10969
Bentleigh East,3,t,1225000,8/26/17,,,,,10969
Bentleigh East,4,h,1200000,8/26/17,4,1,2,,10969
Bentleigh East,2,t,860000,8/26/17,,,,,10969
Bentleigh East,3,h,1151000,8/26/17,3,1,3,,10969
Bentleigh East,4,t,1130000,8/26/17,4,2,2,270,10969
Bentleigh East,4,h,1370000,8/26/17,4,3,3,605,10969
Bentleigh East,3,h,1311000,8/26/17,3,2,3,632,10969
Bentleigh East,4,h,1150000,8/26/17,4,1,3,,10969
Black Rock,3,h,1900000,8/26/17,3,2,2,,2866
Black Rock,3,t,1410000,8/26/17,,,,,2866
Black Rock,2,h,1090000,8/26/17,2,1,2,,2866
Blackburn,2,u,630100,8/26/17,2,1,1,,5713
Blackburn,3,h,1350000,8/26/17,3,1,1,697,5713
Blackburn,4,h,1660000,8/26/17,4,2,2,697,5713
Blackburn South,3,h,905000,8/26/17,3,2,2,887,4387
Blackburn South,3,h,1152000,8/26/17,3,1,3,584,4387
Bonbeach,3,h,920000,8/26/17,3,1,2,645,2887
Boronia,3,h,840000,8/26/17,,,,,9704
Boronia,4,h,728000,8/26/17,4,1,1,744,9704
Box Hill,5,h,1900000,8/26/17,5,3,2,613,4605
Box Hill,4,h,1325000,8/26/17,4,3,1,,4605
Braybrook,3,h,1200000,8/26/17,3,1,2,,3589
Briar Hill,3,h,735000,8/26/17,3,2,1,,1390
Briar Hill,4,h,1030000,8/26/17,4,3,3,1061,1390
Brighton,4,h,3200000,8/26/17,4,3,2,635,10579
Brighton,3,h,1450000,8/26/17,,,,,10579
Brighton,2,u,550000,8/26/17,2,2,2,,10579
Brighton,4,h,2830000,8/26/17,4,2,2,700,10579
Brighton,4,h,2260000,8/26/17,4,2,2,881,10579
Brighton East,3,h,2060000,8/26/17,3,1,3,685,6938
Brighton East,3,h,1650000,8/26/17,3,2,2,623,6938
Brighton East,5,h,1650000,8/26/17,5,2,5,773,6938
Brighton East,3,h,1380000,8/26/17,3,3,4,,6938
Brighton East,2,u,561000,8/26/17,2,1,1,,6938
Brunswick,2,h,830000,8/26/17,,,,,11918
Brunswick,1,u,424000,8/26/17,1,1,,334,11918
Brunswick,4,h,1750000,8/26/17,4,1,0,,11918
Brunswick,3,h,995000,8/26/17,,,,,11918
Brunswick,3,h,1320000,8/26/17,3,1,,,11918
Brunswick,1,u,350000,8/26/17,1,1,1,,11918
Brunswick,3,h,1250000,8/26/17,3,1,2,,11918
Brunswick East,3,t,959000,8/26/17,3,2,1,138,5533
Brunswick East,2,h,975000,8/26/17,2,1,1,159,5533
Brunswick East,3,t,935000,8/26/17,3,2,1,,5533
Brunswick East,2,u,494000,8/26/17,,,,,5533
Brunswick East,2,u,580000,8/26/17,2,1,1,,5533
Brunswick East,3,t,790000,8/26/17,3,2,2,,5533
Brunswick West,3,h,1160000,8/26/17,3,1,2,575,7082
Brunswick West,1,u,325000,8/26/17,1,1,1,,7082
Brunswick West,2,h,887500,8/26/17,2,1,2,434,7082
Brunswick West,3,h,2350000,8/26/17,3,2,2,445,7082
Bundoora,5,h,940000,8/26/17,5,3,2,593,10175
Bundoora,4,h,850000,8/26/17,4,2,3,543,10175
Bundoora,4,h,760000,8/26/17,4,1,2,,10175
Bundoora,4,h,815000,8/26/17,4,2,1,525,10175
Bundoora,3,t,505000,8/26/17,3,1,2,,10175
Burnside,3,h,580000,8/26/17,3,2,2,461,1607
Burnside Heights,3,h,603000,8/26/17,3,2,2,,1686
Burwood,3,h,1220000,8/26/17,3,2,2,261,5678
Burwood,3,h,1238000,8/26/17,3,2,1,735,5678
Burwood,4,h,1535000,8/26/17,4,3,2,1004,5678
Burwood,4,h,1480000,8/26/17,4,2,2,,5678
Burwood,3,h,1340000,8/26/17,3,1,1,556,5678
Burwood,2,h,1322500,8/26/17,2,1,1,731,5678
Camberwell,3,h,1855000,8/26/17,3,2,2,,8920
Camberwell,2,u,670000,8/26/17,2,1,1,,8920
Camberwell,4,h,2200000,8/26/17,,,,,8920
Camberwell,4,h,2385000,8/26/17,4,2,2,671,8920
Canterbury,3,h,1935000,8/26/17,3,2,2,449,3265
Canterbury,2,u,757500,8/26/17,2,1,1,,3265
Carlton,3,h,1760000,8/26/17,3,1,,9405,6786
Carlton,3,u,1325000,8/26/17,,,,,6786
Carnegie,1,u,355000,8/26/17,1,1,1,,7822
Carnegie,3,h,1400000,8/26/17,3,2,3,818,7822
Carnegie,1,u,456000,8/26/17,1,1,1,,7822
Carrum Downs,4,h,546000,8/26/17,3,1,1,646,8060
Carrum Downs,3,h,532000,8/26/17,3,1,2,474,8060
Carrum Downs,3,h,615000,8/26/17,3,2,2,804,8060
Caulfield South,1,u,340000,8/26/17,1,1,1,,5051
Caulfield South,2,u,790000,8/26/17,2,1,1,919,5051
Chadstone,4,t,1095000,8/26/17,,,,,3582
Chadstone,3,u,851500,8/26/17,3,1,2,,3582
Chadstone,4,h,920000,8/26/17,4,2,1,,3582
Chadstone,3,h,990000,8/26/17,3,2,2,6000,3582
Chadstone,3,t,865000,8/26/17,3,2,1,,3582
Chelsea Heights,3,h,725000,8/26/17,3,1,1,534,2076
Cheltenham,5,h,1300000,8/26/17,5,2,2,1006,9758
Cheltenham,3,u,911000,8/26/17,,,,,9758
Cheltenham,3,h,975000,8/26/17,3,2,2,595,9758
Clayton,2,h,1366000,8/26/17,,,,,5837
Clayton South,2,u,460000,8/26/17,2,1,0,,4734
Clayton South,3,h,950000,8/26/17,3,2,2,535,4734
Clifton Hill,4,h,2440000,8/26/17,4,2,1,,2954
Coburg,4,h,990000,8/26/17,4,2,2,,11204
Coburg,2,t,770000,8/26/17,2,1,1,600,11204
Coburg,2,u,413500,8/26/17,,,,,11204
Coburg,3,t,704000,8/26/17,3,2,2,,11204
Coburg North,3,h,601000,8/26/17,3,1,2,,3445
Coburg North,2,t,650000,8/26/17,2,1,2,,3445
Coolaroo,3,h,460000,8/26/17,3,1,3,536,1124
Craigieburn,3,h,680000,8/26/17,,,,,15510
Craigieburn,4,h,622000,8/26/17,,,,,15510
Craigieburn,3,h,412500,8/26/17,3,2,1,197,15510
Craigieburn,3,h,465000,8/26/17,3,1,1,338,15510
Cranbourne,5,h,720008,8/26/17,5,3,2,528,7680
croydon,3,h,730000,8/26/17,,,,,11925
Croydon,5,h,1188000,8/26/17,5,2,2,864,11925
Croydon,3,u,630000,8/26/17,3,2,2,,11925
Croydon,5,h,905000,8/26/17,5,2,2,1005,11925
Dandenong,5,h,825000,8/26/17,5,2,8,,10894
Dandenong North,5,h,600000,8/26/17,5,2,1,608,8322
Deepdene,4,t,1750000,8/26/17,,,,,892
Deer Park,3,u,450000,8/26/17,,,,,6388
Diggers Rest,3,u,397000,8/26/17,3,2,1,,1184
Doncaster East,4,h,1370000,8/26/17,4,2,2,,10999
Doncaster East,3,t,850000,8/26/17,3,2,2,,10999
Donvale,4,h,1150000,8/26/17,,,,,4790
East Melbourne,1,u,303500,8/26/17,1,1,0,,3040
Edithvale,3,h,1100000,8/26/17,3,2,4,737,2546
Elsternwick,2,u,780000,8/26/17,2,1,1,,4898
Eltham,4,h,1060000,8/26/17,4,2,2,842,6990
Eltham North,4,h,905000,8/26/17,4,2,0,2000,2346
Endeavour Hills,3,h,580000,8/26/17,3,2,1,,8443
Epping,3,h,620000,8/26/17,3,2,2,,10926
Epping,2,u,402500,8/26/17,2,1,1,,10926
Epping,3,h,595000,8/26/17,3,1,2,536,10926
Epping,3,h,569000,8/26/17,3,2,2,,10926
Epping,4,h,810000,8/26/17,4,2,4,854,10926
Essendon,2,u,500000,8/26/17,,,,,9264
Essendon,5,h,2335000,8/26/17,5,2,6,1012,9264
Essendon,3,h,1240000,8/26/17,3,1,2,476,9264
Essendon,3,h,1580000,8/26/17,3,2,1,665,9264
Essendon North,3,t,820000,8/26/17,3,2,1,,1308
Fawkner,3,t,635000,8/26/17,3,2,2,,5070
Fawkner,4,h,836000,8/26/17,4,2,2,,5070
Ferntree Gully,2,h,594000,8/26/17,2,1,1,550,10788
Fitzroy,3,h,1311000,8/26/17,3,1,1,,5825
Fitzroy North,1,u,390000,8/26/17,1,1,0,,6244
Fitzroy North,2,h,1385000,8/26/17,2,1,0,176,6244
Fitzroy North,2,h,1400000,8/26/17,2,1,1,164,6244
Fitzroy North,2,t,770000,8/26/17,,,,,6244
Fitzroy North,4,h,1870000,8/26/17,4,3,1,248,6244
Fitzroy North,4,h,1620000,8/26/17,4,1,1,241,6244
Flemington,4,h,1110000,8/26/17,4,3,2,,3593
Flemington,3,t,935000,8/26/17,3,2,2,,3593
Footscray,3,t,915000,8/26/17,,,,,7570
Footscray,3,h,755000,8/26/17,3,1,2,334,7570
Footscray,3,h,750000,8/26/17,3,1,2,232,7570
Forest Hill,4,h,1078000,8/26/17,4,1,1,611,4385
Forest Hill,3,h,1197000,8/26/17,3,2,2,651,4385
Forest Hill,4,h,1000000,8/26/17,4,2,2,624,4385
Forest Hill,6,h,1065000,8/26/17,6,1,1,704,4385
Frankston,3,h,515000,8/26/17,3,1,4,602,17055
Frankston North,3,h,493000,8/26/17,3,1,1,657,2500
Frankston South,3,h,1155000,8/26/17,3,2,2,2405,7566
Frankston South,4,h,980000,8/26/17,4,2,2,937,7566
Frankston South,3,h,902000,8/26/17,3,2,1,,7566
Frankston South,3,h,750000,8/26/17,3,1,2,698,7566
Frankston South,5,h,1825000,8/26/17,5,2,3,,7566
Gladstone Park,3,h,742000,8/26/17,3,2,2,375,3285
Glen Huntly,2,u,442000,8/26/17,2,1,1,,2403
Glen Iris,5,h,5770000,8/26/17,5,3,2,,10412
Glen Iris,4,h,2850000,8/26/17,4,2,2,,10412
Glen Iris,5,h,1700000,8/26/17,5,3,2,630,10412
Glen Iris,4,h,2690000,8/26/17,4,2,2,647,10412
Glen Iris,3,h,1688000,8/26/17,3,1,2,717,10412
Glen Waverley,2,u,625000,8/26/17,2,1,1,,15321
Glen Waverley,2,u,850000,8/26/17,2,1,1,,15321
Glenroy,2,u,500000,8/26/17,2,1,1,,8870
Glenroy,2,t,582000,8/26/17,2,1,1,,8870
Glenroy,2,h,725000,8/26/17,2,1,2,590,8870
Glenroy,2,u,500000,8/26/17,,,,,8870
Gowanbrae,4,t,655000,8/26/17,4,3,2,170,1071
Greensborough,6,h,1050000,8/26/17,6,3,2,,8524
Greensborough,4,h,950000,8/26/17,4,2,3,795,8524
Greensborough,2,u,540000,8/26/17,2,1,1,208,8524
Greensborough,3,h,600000,8/26/17,3,2,1,152,8524
Greensborough,3,h,842000,8/26/17,3,2,2,873,8524
Greensborough,2,u,670000,8/26/17,2,1,1,704,8524
Greenvale,4,h,715000,8/26/17,4,2,2,,4864
Greenvale,3,h,465000,8/26/17,3,2,1,,4864
Hampton,2,u,842000,8/26/17,2,1,1,,5454
Hampton,4,h,1810000,8/26/17,,,,,5454
Hampton,4,h,2086000,8/26/17,4,2,2,581,5454
Hampton East,3,h,1280000,8/26/17,3,1,3,658,2356
