Suburbasd,Address,Pricesdasd,SellerG,,,,,,,Suburb,Prices
Greenvale,65 Clare Bvd,730000,YPA,,,,,,,,
Greenvale,69 Greenvale Dr,770000,RW,,,,,,,,
Greenvale,12 Taormina St,550000,Barry,,,,,,,,
Hadfield,1 Mikado St,870000,Stockdale,,,,,,,,
Hampton,2B Austin Rd,1300000,hockingstuart,,,,,,,,
Hampton,68 Littlewood St,2905000,Marshall,,,,,,,,
Hampton,53 Teddington Rd,1695000,Hodges,,,,,,,,
Hampton,28 The Avenue,2550000,Hodges,,,,,,,,
Hampton East,3 Crest Av,1590000,Buxton,,,,,,,,
Hampton East,1/17 Keiller St,532500,Buxton,,,,,,,,
Hampton Park,14 Tatterson St,561000,Harcourts,,,,,,,,
Hawthorn,3/199 Auburn Rd,525000,Marshall,,,,,,,,
Hawthorn,328 Barkers Rd,2800000,RT,,,,,,,,
Hawthorn,36 Bell St,1870000,Marshall,,,,,,,,
Hawthorn,3 Churchill Gr,2402500,Marshall,,,,,,,,
Hawthorn,56 Denham St,1955000,Jellis,,,,,,,,
Hawthorn,10 Edward St,1702000,Marshall,,,,,,,,
Hawthorn,204/36 Lynch St,500000,Gary,,,,,,,,
Hawthorn,16 Marian St,3399000,Marshall,,,,,,,,
Hawthorn,29 Oak St,3900000,Jellis,,,,,,,,
Hawthorn,1/125 Riversdale Rd,697000,Marshall,,,,,,,,
Hawthorn,106/17 Riversdale Rd,550000,Jellis,,,,,,,,
Hawthorn East,8/772 Burwood Rd,802500,Jellis,,,,,,,,
Hawthorn East,1/2 Constance St,675000,Jellis,,,,,,,,
Hawthorn East,6/20 Denmark Hill Rd,441000,Jellis,,,,,,,,
Hawthorn East,28 Mayston St,2680000,Jellis,,,,,,,,
Hawthorn East,5/305 Riversdale Rd,500000,hockingstuart,,,,,,,,
Heidelberg,3/62 Darebin St,738000,Miles,,,,,,,,
Heidelberg Heights,2/34 Bamfield Rd,715000,Barry,,,,,,,,
Heidelberg Heights,31 Collins St,800000,Barry,,,,,,,,
Heidelberg Heights,49C Dresden St,680000,Jellis,,,,,,,,
Heidelberg Heights,67 McEwan Rd,1010000,Haughton,,,,,,,,
Heidelberg Heights,1/171 Waiora Rd,630000,Miles,,,,,,,,
Heidelberg West,312 Liberty Pde,605000,Haughton,,,,,,,,
Heidelberg West,314 Liberty Pde,580000,Haughton,,,,,,,,
Heidelberg West,17/459 Waterdale Rd,444000,Miles,,,,,,,,
Heidelberg West,581 Waterdale Rd,532000,Ray,,,,,,,,
Highett,8 Sydenham St,1600000,hockingstuart,,,,,,,,
Highett,56a Tibrockney St,1460000,Buxton,,,,,,,,
Hillside,10 Chris Ct,677000,Barry,,,,,,,,
Hillside,1 Marner Av,493500,Barry,,,,,,,,
Hillside,8 Tormorvey Av,610000,Barry,,,,,,,,
Hillside,10 View Ct,737500,Brad,,,,,,,,
Hoppers Crossing,138 Bellbridge Dr,520000,Barry,,,,,,,,
Hoppers Crossing,48 Branton Rd,553100,Triwest,,,,,,,,
Hoppers Crossing,2 Dunk Ct,418000,Ray,,,,,,,,
Hoppers Crossing,9 Hawthorn Dr,505000,Sweeney,,,,,,,,
Hoppers Crossing,8 Hayden St,492000,YPA,,,,,,,,
Hoppers Crossing,10 Kelwin Ct,680000,hockingstuart,,,,,,,,
Hoppers Crossing,7 Lisa Ct,472000,Barry,,,,,,,,
Hoppers Crossing,38 MacEdon St,442500,Greg,,,,,,,,
Hoppers Crossing,18 Moffatt Cr,530000,Triwest,,,,,,,,
Hoppers Crossing,18 Smeaton Av,490000,Barry,,,,,,,,
Hughesdale,109 Carlisle Cr,842500,Ray,,,,,,,,
Hughesdale,1/7 Dalston Rd,1203500,Ray,,,,,,,,
Hughesdale,198 Poath Rd,1250000,hockingstuart,,,,,,,,
Ivanhoe,128 Green St,1475000,Nelson,,,,,,,,
Ivanhoe East,8 Carmichael St,1640000,Nelson,,,,,,,,
Jacana,7 Bessell Ct,590500,YPA,,,,,,,,
Keilor,3 Gerona St,895000,O'Brien,,,,,,,,
Keilor Downs,2/67 Lady Nelson Wy,444000,Jellis,,,,,,,,
Keilor Downs,43 Tarella Dr,790000,Nelson,,,,,,,,
Keilor East,5 Carey Ct,825000,Barry,,,,,,,,
Keilor East,10 Cecelia Dr,806000,Barry,,,,,,,,
Keilor East,92 Sterling Dr,698000,Nelson,,,,,,,,
Keilor Park,55 Erebus St,752500,Nelson,,,,,,,,
Kensington,205/72 Altona St,400000,Edward,,,,,,,,
Kensington,2 Smith St,715000,Nelson,,,,,,,,
Kew,105/191 Barkers Rd,585000,LITTLE,,,,,,,,
Kew,29 Denmark St,1300000,Biggin,,,,,,,,
Kew,32 First Av,1767000,Jellis,,,,,,,,
Kew,4/863 Glenferrie Rd,660000,Jellis,,,,,,,,
Kew,2/4 Swinton Av,785000,Nelson,,,,,,,,
Kew,35 Thornton St,2425000,Jellis,,,,,,,,
Kew,1/125 Walpole St,825000,Jellis,,,,,,,,
Kew,6/62 Walpole St,682000,Nelson,,,,,,,,
Kew,4 Weir St,3200500,Kay,,,,,,,,
Kew,117A Willsmere Rd,1110000,Ray,,,,,,,,
Kew East,9 Hartwood St,2258000,Jellis,,,,,,,,
Kew East,84 Westbrook St,1650000,Noel,,,,,,,,
Keysborough,19 The Strand,1250000,Buxton,,,,,,,,
Kings Park,13 Camelia St,520000,Ray,,,,,,,,
Kingsville,8/35 Edgar St,555000,Jas,,,,,,,,
Knoxfield,8 Markhill Pl,1218000,Ray,,,,,,,,
Knoxfield,8 Mistletoe Cl,1010000,Noel,,,,,,,,
Lalor,3/103 Cyprus St,383000,Harcourts,,,,,,,,
Lalor,1 Kent Rd,600000,Ray,,,,,,,,
Lalor,61 McKimmies Rd,487000,Love,,,,,,,,
Lalor,13 Rosemary Dr,572000,Love,,,,,,,,
Lower Plenty,4/38 Alma St,650000,Morrison,,,,,,,,
MacLeod,2/3 Joynt St,731000,Barry,,,,,,,,
Maidstone,1 Gilda St,793000,hockingstuart,,,,,,,,
Malvern,10 Horace St,2775000,Marshall,,,,,,,,
Malvern,13 Nicholls St,1700000,Jellis,,,,,,,,
Malvern East,3/1 Grant St,1060000,Jellis,,,,,,,,
Malvern East,76 Manning Rd,2400000,Marshall,,,,,,,,
Maribyrnong,21/9 Fabian Ct,530000,hockingstuart,,,,,,,,
Maribyrnong,107 Gatehouse Pl,450000,Raine,,,,,,,,
Maribyrnong,2/6 Hillsdale Av,1140000,hockingstuart,,,,,,,,
Maribyrnong,22 The Grand,1510500,Biggin,,,,,,,,
Maribyrnong,18/4 Wests Rd,353000,Biggin,,,,,,,,
McKinnon,77 Nicholson St,1250000,McGrath,,,,,,,,
McKinnon,75 Wright St,2300000,Hodges,,,,,,,,
Meadow Heights,44 Bicentennial Cr,387000,Raine,,,,,,,,
Melbourne,1814/250 Elizabeth St,720000,Harcourts,,,,,,,,
Melbourne,14/27 Queens Rd,880000,Kay,,,,,,,,
Melton,14 Musk Ct,295000,PRDNationwide,,,,,,,,
Melton South,3 Francis St,347500,hockingstuart,,,,,,,,
Melton West,3 Becker Cl,410000,Reliance,,,,,,,,
Mentone,5A Elizabeth St,1010000,Buxton,,,,,,,,
Mentone,1 Rogers St,1485000,Greg,,,,,,,,
Mernda,34 Neptune Tce,730000,Ray,,,,,,,,
Middle Park,89 Armstrong St,3750000,Greg,,,,,,,,
Middle Park,150 Page St,1750000,Greg,,,,,,,,
Mill Park,1/210 Childs Rd,440000,Ray,,,,,,,,
Mill Park,3/84 Mill Park Dr,480750,Ray,,,,,,,,
Mill Park,2/15 Mirbelia Cr,540000,Ray,,,,,,,,
Mill Park,4 Stockdale Wy,780000,Ray,,,,,,,,
Mill Park,79 Veronica Cr,752000,Love,,,,,,,,
Mill Park,17 Winter Ct,725000,Ray,,,,,,,,
Mitcham,22 Churinga Av,1150000,Noel,,,,,,,,
Mitcham,5a Compton St,695000,Barry,,,,,,,,
Mitcham,27 Forster St,655000,Barry,,,,,,,,
Mitcham,1/39 Harrison St,775000,Jellis,,,,,,,,
Mitcham,1/10 Owen St,820000,Noel,,,,,,,,
Mitcham,10 Sunninghill Ct,990000,Ray,,,,,,,,
Mitcham,14 Victory St,883000,Jellis,,,,,,,,
Mont Albert,72 Zetland Rd,1462000,Fletchers,,,,,,,,
Montmorency,12 Aanensen Ct,1130000,Barry,,,,,,,,
Montmorency,3/50 Airlie Rd,960000,Barry,,,,,,,,
Montmorency,30 Astley St,1050000,Buckingham,,,,,,,,
Montmorency,35 Astley St,900000,Barry,,,,,,,,
Montmorency,21 Beattie St,806000,Barry,,,,,,,,
Montmorency,19 Davey Rd,1160000,Ray,,,,,,,,
Montmorency,50 Kirwana Gr,700000,Barry,,,,,,,,
Montmorency,17 Virginia Ct,980000,Barry,,,,,,,,
Moorabbin,1/3 Fiddes St,1121000,hockingstuart,,,,,,,,
Mount Waverley,2/4 Clovelly Ct,1250800,Jellis,,,,,,,,
Mount Waverley,14 Gloucester St,1327000,Ray,,,,,,,,
Mount Waverley,1/2 Gwynne St,670000,McGrath,,,,,,,,
Mount Waverley,17 Hillview Av,1523000,Jellis,,,,,,,,
Mount Waverley,3 Rowan Ct,1615000,Gary,,,,,,,,
Mount Waverley,14 Wadham Pde,1400000,Ray,,,,,,,,
Mount Waverley,4/1 Winbourne Rd,620000,Stockdale,,,,,,,,
Mulgrave,16 Morawa Dr,800000,Ray,,,,,,,,
Murrumbeena,12 Kinlock Av,1676000,Woodards,,,,,,,,
Murrumbeena,217 Murrumbeena Rd,1540000,Woodards,,,,,,,,
Murrumbeena,7/502 Neerim Rd,470000,Thomson,,,,,,,,
Murrumbeena,9b Stewart St,1160000,Hodges,,,,,,,,
Niddrie,57A Coghlan St,1200000,Nelson,,,,,,,,
Niddrie,1/27 Pearl St,715000,Frank,,,,,,,,
Niddrie,35 Spring St,1010000,Barry,,,,,,,,
Niddrie,13 The Avenue,980000,Nelson,,,,,,,,
Noble Park,26 Forster St,730000,iSell,,,,,,,,
Noble Park,6 Helen Ct,676000,Leyton,,,,,,,,
Noble Park,64 Leonard Av,839000,iSell,,,,,,,,
Noble Park,13 Mather Rd,805000,C21,,,,,,,,
Noble Park,25 Moodemere St,802000,C21,,,,,,,,
North Melbourne,72 Curzon St,1126000,Nelson,,,,,,,,
North Melbourne,363 Dryburgh St,1746000,Jellis,,,,,,,,
North Melbourne,4/8 Falshaws La,799000,Jellis,,,,,,,,
North Melbourne,357 Flemington Rd,1285000,J,,,,,,,,
Northcote,199 Clarke St,1360000,McGrath,,,,,,,,
Northcote,205 Clarke St,1512000,Jellis,,,,,,,,
Northcote,24 Henry St,2042000,Elite,,,,,,,,
Northcote,9 Lawry St,1285000,Barry,,,,,,,,
Northcote,16 Thomson St,1260000,Jellis,,,,,,,,
Northcote,11 Tobin Av,1700000,Jellis,,,,,,,,
Northcote,38 Whalley St,1650000,McGrath,,,,,,,,
Nunawading,3/7 Lilian St,1235000,Fletchers,,,,,,,,
Nunawading,23 Morden Ct,1570000,Jellis,,,,,,,,
Nunawading,2/324 Springfield Rd,777000,Barry,,,,,,,,
Oak Park,12 Jessie St,972000,Brad,,,,,,,,
Oakleigh,17 John St,1225000,Woodards,,,,,,,,
Oakleigh,14 Mora Av,1170000,Ray,,,,,,,,
Oakleigh East,16 Leumear St,1292000,Harcourts,,,,,,,,
Oakleigh East,2/83 Patrick St,912000,Buxton,,,,,,,,
Oakleigh South,2/5 Cleek Av,1217500,Buxton,,,,,,,,
Ormond,11 Newham Gr,1565000,Woodards,,,,,,,,
Ormond,5/6 Ulupna Rd,640000,Ray,,,,,,,,
Parkdale,5 Booth St,1270000,Barry,,,,,,,,
Parkdale,45 Eighth St,1485000,Buxton,,,,,,,,
Parkdale,20 Hawke St,1137500,Barry,,,,,,,,
Parkdale,22b Stewart Av,1625000,Hodges,,,,,,,,
Parkdale,3 Surf St,1415000,Obrien,,,,,,,,
Parkville,301/228 The Avenue,1560000,Nelson,,,,,,,,
Pascoe Vale,4/236 Boundary Rd,530000,Raine,,,,,,,,
Pascoe Vale,111 Derby St,876000,Nelson,,,,,,,,
Pascoe Vale,1 Dorothy St,802000,Nelson,,,,,,,,
Pascoe Vale,8b Hayes Pde,882000,Barry,,,,,,,,
Pascoe Vale,1/22 Joffre Rd,736000,Nelson,,,,,,,,
Pascoe Vale,4/21 Main St,755000,Eview,,,,,,,,
Pascoe Vale,1/43 Surrey St,478000,Nelson,,,,,,,,
Pascoe Vale,308 Sussex St,650000,Raine,,,,,,,,
Point Cook,63 Ladybird Cr,686000,hockingstuart,,,,,,,,
Port Melbourne,31 Albert St,1335000,Cayzer,,,,,,,,
Port Melbourne,2/79 Pickles St,545000,Chisholm,,,,,,,,
Prahran,10 Closeburn Av,3000000,Kay,,,,,,,,
Prahran,5/305 Dandenong Rd,740000,Biggin,,,,,,,,
Prahran,102/11 Hillingdon Pl,698000,Marshall,,,,,,,,
Prahran,4/6 Karbarook Av,561200,hockingstuart,,,,,,,,
Prahran,20 King St,780000,Biggin,,,,,,,,
Prahran,3/6 Miller St,1190000,Jellis,,,,,,,,
Prahran,15A Percy St,1170000,Kay,,,,,,,,
Prahran,9/3 Rae Ct,660000,hockingstuart,,,,,,,,
Preston,19 Cynga St,920000,Haughton,,,,,,,,
Preston,105 Gower St,1115000,McGrath,,,,,,,,
Preston,40/122 High St,550000,Harcourts,,,,,,,,
Preston,52 May St,1171000,Woodards,,,,,,,,
Preston,477 Murray Rd,1060000,Nelson,,,,,,,,
Preston,428 Plenty Rd,996000,hockingstuart,,,,,,,,
Preston,3/5 Sussex St,617500,Holland,,,,,,,,
Reservoir,5 Boldrewood Pde,817000,Barry,,,,,,,,
Reservoir,25 Fyfe St,575000,Ray,,,,,,,,
Reservoir,3/3 Hobbs Cr,645000,Nelson,,,,,,,,
Reservoir,23 Pallant Av,750000,Harcourts,,,,,,,,
Reservoir,104 Purinuan Rd,635000,hockingstuart,,,,,,,,
Reservoir,3/80 Rathcown Rd,470000,hockingstuart,,,,,,,,
Reservoir,2/116 Spring St,700000,Stockdale,,,,,,,,
Reservoir,4 Wattle Gr,860000,Nelson,,,,,,,,
Richmond,25 Canterbury St,1000000,Biggin,,,,,,,,
Richmond,74 Hunter St,1250000,Jellis,,,,,,,,
Richmond,28 Newry St,1280000,Biggin,,,,,,,,
Richmond,52/73 River St,615000,hockingstuart,,,,,,,,
Richmond,7/4 Smith St,314000,Biggin,,,,,,,,
Richmond,9 Wall St,1341000,Biggin,,,,,,,,
Ringwood,1/15 Reserve Rd,700000,Noel,,,,,,,,
Ringwood,4 Strathallyn Rd,930000,Free,,,,,,,,
Ringwood East,2/5 Mines Rd,609000,Barry,,,,,,,,
Ringwood North,11A Linden Rd,830000,Carter,,,,,,,,
Ringwood North,12 The Summit,1085000,Noel,,,,,,,,
Rosanna,5/53 Bellevue Av,895000,Miles,,,,,,,,
Rosanna,9 Darvall St,1100000,Fletchers,,,,,,,,
Rosanna,6 Douglas St,1185000,Barry,,,,,,,,
Roxburgh Park,12 Chesterville Ct,500000,Raine,,,,,,,,
Roxburgh Park,3 Gaussberg Wk,700000,Raine,,,,,,,,
Roxburgh Park,26 Paroo Av,571000,RW,,,,,,,,
Sandringham,2/1 George St,630000,Ray,,,,,,,,
Sandringham,8/7 Neptune St,760000,Buxton,,,,,,,,
Sandringham,79 Victoria St,2100000,Buxton,,,,,,,,
Seaford,123 Kananook Av,765000,O'Brien,,,,,,,,
Seaford,2/76 Nepean Hwy,767000,hockingstuart,,,,,,,,
Seaford,12 Riviera St,795000,Veitch,,,,,,,,
Seddon,1 Bute St,1315000,Biggin,,,,,,,,
Seddon,57 Charles St,830000,Village,,,,,,,,
Seddon,19 Station Rd,940000,Jellis,,,,,,,,
Silvan,16 Eleanor Dr,1085000,Harcourts,,,,,,,,
South Kingsville,41 Kernot St,835000,Biggin,,,,,,,,
South Melbourne,67 Dow St,807500,Greg,,,,,,,,
South Melbourne,8 Ferrars Pl,4100000,Greg,,,,,,,,
South Melbourne,47 Howe Cr,4600000,Marshall,,,,,,,,
South Morang,5 Glenorchy Wy,380000,Ray,,,,,,,,
South Yarra,10/20 Chambers St,1430000,Jellis,,,,,,,,
South Yarra,4 Hawksburn Rd,2920000,RT,,,,,,,,
South Yarra,17/43 Kensington Rd,400000,Jellis,,,,,,,,
South Yarra,6/128 Toorak Rd W,1730000,Jellis,,,,,,,,
Southbank,2/96 Dodds St,600000,hockingstuart,,,,,,,,
Southbank,28/161 Sturt St,600000,hockingstuart,,,,,,,,
Spotswood,14 Derham St,1300000,Village,,,,,,,,
Spotswood,21 Steel St,991000,hockingstuart,,,,,,,,
Spotswood,111 The Avenue,1000000,Village,,,,,,,,
St Albans,6 Bent St,650000,Sweeney,,,,,,,,
St Albans,35 Chelmsford Cr,606000,Brad,,,,,,,,
St Albans,34 Conrad St,565000,Bells,,,,,,,,
St Albans,29 Marsden Cr,940000,Ray,,,,,,,,
St Helena,11 Erinne Ct,1387000,Morrison,,,,,,,,
St Kilda,4/57 Chapel St,480000,Buxton,,,,,,,,
St Kilda,1/12 Charles St,730000,RT,,,,,,,,
St Kilda,502/7 Greeves St,512000,McGrath,,,,,,,,
Sunbury,19 Casey Av,420000,Raine,,,,,,,,
Sunbury,20 Miller St,535000,Brad,,,,,,,,
Sunshine,4 Farnsworth St,865000,Douglas,,,,,,,,
Sunshine,81 Parsons St,1070000,Bells,,,,,,,,
Sunshine,4/136 Wright St,245000,Douglas,,,,,,,,
Sunshine North,9 Compton Pde,750000,Douglas,,,,,,,,
Sunshine North,9 McLeod St,632000,Douglas,,,,,,,,
Sunshine North,14 Oxford St,905000,Douglas,,,,,,,,
Surrey Hills,4/18 Alexandra Cr,510000,Noel,,,,,,,,
Surrey Hills,25 James St,2505000,Jellis,,,,,,,,
Surrey Hills,33 Kingston Rd,1785000,Noel,,,,,,,,
Surrey Hills,63 Russell St,1580000,J,,,,,,,,
Surrey Hills,462 Whitehorse Rd,1620000,Woodards,,,,,,,,
Tarneit,5 Lauderdale Dr,505000,Ray,,,,,,,,
Taylors Hill,16 Coronation St,645000,Barry,,,,,,,,
Taylors Lakes,7 Hanson Ct,1300000,Barry,,,,,,,,
Templestowe Lower,6 Lakeview Tce,1530000,Jellis,,,,,,,,
Templestowe Lower,91 MacEdon Rd,1381000,Barry,,,,,,,,
Templestowe Lower,6 Magnolia Dr,1225000,Barry,,,,,,,,
Templestowe Lower,140 Swanston St,1375000,Jellis,,,,,,,,
Thomastown,20 Caroline St,705000,Barry,,,,,,,,
Thomastown,160 Dalton Rd,550000,Stockdale,,,,,,,,
Thomastown,19 Millgrove Av,760000,Harcourts,,,,,,,,
Thomastown,18 Plane St,630000,YPA,,,,,,,,
Thomastown,84 The Boulevard,740000,Harcourts,,,,,,,,
Thornbury,2/124 Flinders St,745000,McGrath,,,,,,,,
Thornbury,30 Martin St,1225000,Jellis,,,,,,,,
Thornbury,118 Rossmoyne St,1400000,McGrath,,,,,,,,
Toorak,16A Glyndebourne Av,2900000,Kay,,,,,,,,
Truganina,14 Holland Cr,533000,RW,,,,,,,,
Truganina,1/14 Stable Dr,390000,Sweeney,,,,,,,,
Tullamarine,1/6 Burvale Ct,555000,Barry,,,,,,,,
Tullamarine,35 Finningley Dr,695000,YPA,,,,,,,,
Upwey,338 Glenfern Rd,575000,Harcourts,,,,,,,,
Viewbank,4 Bartram Ri,1256000,Miles,,,,,,,,
Viewbank,34 Martins La,870000,Miles,,,,,,,,
Wantirna,14b Kingloch Pde,790000,Ray,,,,,,,,
Wantirna,11 Linsley Wy,820000,Barry,,,,,,,,
Warrandyte,3 David Rd,1050000,Fletchers,,,,,,,,
Watsonia North,5 Byrne Cr,734000,Buckingham,,,,,,,,
Watsonia North,66 MacOrna St,710000,Barry,,,,,,,,
Watsonia North,8 Meakin St,705000,Barry,,,,,,,,
Werribee,58 Church St,570000,YPA,,,,,,,,
Werribee,9 Jamieson Ct,372000,hockingstuart,,,,,,,,
West Footscray,5/19 Waratah St,597000,Jas,,,,,,,,
West Melbourne,1/110 Railway Pl,660000,Nelson,,,,,,,,
Westmeadows,20/84 Hillcrest Dr,500000,Barry,,,,,,,,
Westmeadows,124 Raleigh St,560000,Raine,,,,,,,,
Wheelers Hill,12 Bellini Av,1155000,Ray,,,,,,,,
Wheelers Hill,9 Mill Ct,1200000,Rounds,,,,,,,,
Wheelers Hill,49 Phoenix Dr,1223000,Ray,,,,,,,,
Wheelers Hill,5 Rubens Ct,1035000,Win,,,,,,,,
Williamstown,11 Hosking St,1367000,hockingstuart,,,,,,,,
Williamstown,2/70 Osborne St,880000,hockingstuart,,,,,,,,
Williamstown North,6 Edina St,862000,Greg,,,,,,,,
Wollert,8 Yumbarra Pde,595000,Iconek,,,,,,,,
Yarraville,56 Severn St,1190000,Jas,,,,,,,,
Yarraville,1/27 Stephen St,709500,Jas,,,,,,,,
Abbotsford,21/659 Victoria St,550000,hockingstuart,,,,,,,,
Airport West,3/26 Highridge Cr,670000,Nelson,,,,,,,,
Albert Park,16 Greig St,3560000,Greg,,,,,,,,
Altona,20A McBain St,1155000,hockingstuart,,,,,,,,
Altona North,46 Chambers Rd,1500000,Greg,,,,,,,,
Altona North,22 Knapp St,1030000,hockingstuart,,,,,,,,
Altona North,8A Mahon Av,985000,Williams,,,,,,,,
Armadale,71/503 Orrong Rd,1200000,Gary,,,,,,,,
Ascot Vale,21 Walter St,1130000,Brad,,,,,,,,
Avondale Heights,29 Brentwood Dr,820000,Moonee,,,,,,,,
Avondale Heights,107 North Rd,680000,FN,,,,,,,,
Avondale Heights,6 Ridley Av,720000,Harcourts,,,,,,,,
Avondale Heights,132 Templewood Cr,1107500,Nelson,,,,,,,,
Bacchus Marsh,4 Lidgett St,285000,Ryder,,,,,,,,
Balaclava,21/54 Balston St,328500,hockingstuart,,,,,,,,
Balwyn,1/6 Ruby St,1270000,VICProp,,,,,,,,
Balwyn North,1/48 Kenny St,1575000,Fletchers,,,,,,,,
Balwyn North,212/3 Tannock St,580000,Fletchers,,,,,,,,
Bayswater,15 Edinburgh Rd,900000,LJ,,,,,,,,
Bayswater,1/20 Kumala Rd,520000,Ray,,,,,,,,
Beaumaris,9/5 Alfred St,641000,Purplebricks,,,,,,,,
Bentleigh,4/463 South Rd,380000,Hodges,,,,,,,,
Berwick,9 Geranium Ct,920000,Peake,,,,,,,,
Berwick,9 Sunview Pl,950000,Eview,,,,,,,,
Blackburn,3/43 The Ridge,485000,Barry,,,,,,,,
Blackburn South,24 Sylvia St,1291000,Barry,,,,,,,,
Boronia,8 Darwin Rd,775000,Ray,,,,,,,,
Boronia,34 Russell Cr,820000,Philip,,,,,,,,
Box Hill,43 Rose St,2285000,Lindellas,,,,,,,,
Braybrook,14 Enderby Ct,797000,Douglas,,,,,,,,
Braybrook,10 Menzies St,760000,Biggin,,,,,,,,
Braybrook,1 Walker Pl,590000,hockingstuart,,,,,,,,
Brighton,10/32 Outer Cr,1180000,Buxton,,,,,,,,
Brighton East,1/3 Gleniffer Av,585000,Buxton,,,,,,,,
Brighton East,90 Thomas St,1580000,Jellis,,,,,,,,
Broadmeadows,2/52 Jacana Av,373000,Raine,,,,,,,,
Broadmeadows,8 Katandra Cr,460000,YPA,,,,,,,,
Broadmeadows,48 Walsh St,386000,hockingstuart,,,,,,,,
Brooklyn,3/49 Stenhouse Av,515000,hockingstuart,,,,,,,,
Brunswick,9 Blyth St,1515000,Jellis,,,,,,,,
Brunswick,37 Fourth Av,1037000,Nelson,,,,,,,,
Brunswick,6 Gregory St,1100000,Jellis,,,,,,,,
Brunswick East,219 Glenlyon Rd,1330000,Woodards,,,,,,,,
Brunswick East,63 Harrison St,937000,Jellis,,,,,,,,
Brunswick East,302/218 Lygon St,290000,Dingle,,,,,,,,
Brunswick West,5/23 McLean St,612000,Jellis,,,,,,,,
Bundoora,7/6 Di Palma Pl,716000,Barry,,,,,,,,
Bundoora,12 Norwood Ct,730000,Barry,,,,,,,,
Bundoora,71 Wallara Cr,660000,Buckingham,,,,,,,,
Burwood,14 Cumming St,1530000,Buxton,,,,,,,,
Burwood East,389 Blackburn Rd,1150000,Ray,,,,,,,,
Burwood East,1 Sartori St,1600000,Fletchers,,,,,,,,
Cairnlea,2 Gumleaf Ct,636000,YPA,,,,,,,,
Camberwell,5/26 Cornell St,755000,hockingstuart,,,,,,,,
Camberwell,1088 Toorak Rd,2200000,Ross,,,,,,,,
Carnegie,11 Beena Av,1530000,Woodards,,,,,,,,
Carnegie,1/17 Cosy Gum Rd,750000,Thomson,,,,,,,,
Carnegie,5/12 Judith St,286000,Gary,,,,,,,,
Carnegie,7/177 Oakleigh Rd,580010,hockingstuart,,,,,,,,
Carnegie,1/108 Truganini Rd,1250000,hockingstuart,,,,,,,,
Caroline Springs,2 Cranwell Sq,430000,O'Brien,,,,,,,,
Caroline Springs,5/1 Dargi Grn,360000,O'Brien,,,,,,,,
Caroline Springs,20 Hawksbury Grn,740000,Barry,,,,,,,,
Carrum Downs,40 Whimbrel Cr,647000,Harcourts,,,,,,,,
Caulfield South,3/180 Sycamore St,636500,Woodards,,,,,,,,
Chadstone,1/11 Hiscock St,930000,Ray,,,,,,,,
Chelsea,10 Dennington La,1000000,hockingstuart,,,,,,,,
Clayton,6 Harlington St,1018000,C21,,,,,,,,
Coburg,251 Bell St,760000,Nelson,,,,,,,,
Coburg,5A Hardwick St,876000,Woodards,,,,,,,,
Coburg,82a Ross St,780000,Barry,,,,,,,,
Coburg North,3 Alexander Av,867000,Raine,,,,,,,,
Collingwood,6/13 Alexander St,365000,Jellis,,,,,,,,
Collingwood,30 Alexander St,1297000,Dixon,,,,,,,,
Coolaroo,11 Nareen Av,515000,Barry,,,,,,,,
Cranbourne North,5 Aspera Pl,670000,Eview,,,,,,,,
Croydon,30 Allendale Rd,865000,Ray,,,,,,,,
Croydon,21 Dixon Av,760000,Barry,,,,,,,,
Croydon,434 Dorset Rd,725000,Stockdale,,,,,,,,
Croydon,5/15 Leigh Rd,480000,Ray,,,,,,,,
Croydon,21 Taylors Rd,1120000,Barry,,,,,,,,
Dandenong North,2 Chifley Cr,465000,Del,,,,,,,,
Dandenong North,24 Crawford Av,614000,Hall,,,,,,,,
Dandenong North,64 Waranga St,930000,Hodges,,,,,,,,
Deer Park,13 Cavendish Dr,557000,Barry,,,,,,,,
Deer Park,12 Melissa Nk,771000,Stockdale,,,,,,,,
Deer Park,13 Poole St,650000,Barry,,,,,,,,
Derrimut,1 Belvoir Gdns,750000,Douglas,,,,,,,,
Dingley Village,2 Cormorant Pl,806000,Buxton,,,,,,,,
Dingley Village,4 Marjorie Av,892000,Buxton,,,,,,,,
Doncaster,67 Hampshire Rd,1345000,Jellis,,,,,,,,
Doncaster,103 High St,1430000,Ray,,,,,,,,
Doncaster,10 Margot Av,1663000,Philip,,,,,,,,
Doncaster East,20 Dianne St,1310000,Barry,,,,,,,,
Doncaster East,2 Monet Ct,1530000,Barry,,,,,,,,
Doncaster East,26 Octantis St,1390000,Barry,,,,,,,,
Doncaster East,8 Raven St,1423000,Ray,,,,,,,,
Donvale,6/5 Sunray Ct,630000,Sell,,,,,,,,
Eaglemont,129 Banksia St,1300000,Nelson,,,,,,,,
East Melbourne,515/133 Jolimont Rd,121000,Dixon,,,,,,,,
Edithvale,96 Berry Av,1260000,O'Brien,,,,,,,,
Edithvale,22a Field Av,740000,hockingstuart,,,,,,,,
Eltham,6/17 Silver St,655000,Barry,,,,,,,,
Eltham North,28 Weidlich Rd,792000,Barry,,,,,,,,
Elwood,206/35 Ormond Rd,435000,Wilson,,,,,,,,
Elwood,10/4 Poets Gr,350000,Chisholm,,,,,,,,
Epping,8 Efficient St,490000,Ristic,,,,,,,,
